               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 169,            0.037536,           0.0089933,                   0,             0.98293,             0.95833,              0.9934,             0.41095,            0.022116,            0.019644,                   0,            0.005842,            0.005842,            0.005842
                 170,            0.047386,           0.0082599,                   0,             0.98293,             0.95833,              0.9934,             0.41095,            0.022116,            0.019644,                   0,           0.0058173,           0.0058173,           0.0058173
                 171,            0.029818,           0.0091007,                   0,             0.99634,                   1,               0.995,             0.46394,            0.021068,             0.01928,                   0,           0.0057925,           0.0057925,           0.0057925
                 172,            0.042478,            0.011878,                   0,             0.99634,                   1,               0.995,             0.46394,            0.021068,             0.01928,                   0,           0.0057678,           0.0057678,           0.0057678
                 173,            0.038611,            0.010151,                   0,             0.99771,                   1,               0.995,             0.51652,            0.019582,            0.019479,                   0,            0.005743,            0.005743,            0.005743
                 174,            0.036091,           0.0076314,                   0,             0.99771,                   1,               0.995,             0.51652,            0.019582,            0.019479,                   0,           0.0057183,           0.0057183,           0.0057183
                 175,            0.038172,           0.0088951,                   0,             0.99596,                   1,               0.995,             0.46957,            0.020607,            0.019204,                   0,           0.0056935,           0.0056935,           0.0056935
                 176,            0.036373,           0.0077206,                   0,             0.99596,                   1,               0.995,             0.46957,            0.020607,            0.019204,                   0,           0.0056688,           0.0056688,           0.0056688
                 177,            0.034883,           0.0088253,                   0,             0.91797,                   1,             0.92192,             0.45852,            0.022115,            0.018655,                   0,            0.005644,            0.005644,            0.005644
                 178,            0.043097,           0.0086419,                   0,             0.91797,                   1,             0.92192,             0.45852,            0.022115,            0.018655,                   0,           0.0056193,           0.0056193,           0.0056193
                 179,            0.043501,           0.0083263,                   0,             0.99508,                   1,               0.995,              0.5087,             0.01966,            0.018978,                   0,           0.0055945,           0.0055945,           0.0055945
                 180,            0.040928,           0.0099043,                   0,             0.99508,                   1,               0.995,              0.5087,             0.01966,            0.018978,                   0,           0.0055698,           0.0055698,           0.0055698
                 181,            0.039169,           0.0099171,                   0,             0.99532,                   1,               0.995,             0.54185,             0.02033,            0.018903,                   0,            0.005545,            0.005545,            0.005545
                 182,            0.041169,           0.0093187,                   0,             0.99532,                   1,               0.995,             0.54185,             0.02033,            0.018903,                   0,           0.0055202,           0.0055202,           0.0055202
                 183,            0.028198,           0.0078113,                   0,             0.99535,                   1,               0.995,             0.43552,            0.022607,            0.018536,                   0,           0.0054955,           0.0054955,           0.0054955
                 184,            0.045523,           0.0079771,                   0,             0.99535,                   1,               0.995,             0.43552,            0.022607,            0.018536,                   0,           0.0054707,           0.0054707,           0.0054707
                 185,            0.042692,           0.0073469,                   0,             0.99533,                   1,               0.995,             0.65769,             0.01661,            0.018844,                   0,            0.005446,            0.005446,            0.005446
                 186,            0.034856,           0.0090312,                   0,             0.99533,                   1,               0.995,             0.65769,             0.01661,            0.018844,                   0,           0.0054212,           0.0054212,           0.0054212
                 187,            0.035143,           0.0096534,                   0,             0.91569,             0.95833,             0.89075,             0.38501,            0.027016,            0.018111,                   0,           0.0053965,           0.0053965,           0.0053965
                 188,            0.041249,           0.0070283,                   0,             0.91569,             0.95833,             0.89075,             0.38501,            0.027016,            0.018111,                   0,           0.0053717,           0.0053717,           0.0053717
                 189,            0.037738,           0.0091128,                   0,             0.99595,                   1,               0.995,             0.61586,            0.018347,            0.018319,                   0,            0.005347,            0.005347,            0.005347
                 190,            0.040045,           0.0085231,                   0,             0.99595,                   1,               0.995,             0.61586,            0.018347,            0.018319,                   0,           0.0053223,           0.0053223,           0.0053223
                 191,            0.034125,           0.0089025,                   0,             0.95668,                   1,               0.965,             0.49803,             0.02175,            0.017895,                   0,           0.0052975,           0.0052975,           0.0052975
                 192,            0.042682,             0.00951,                   0,             0.95668,                   1,               0.965,             0.49803,             0.02175,            0.017895,                   0,           0.0052727,           0.0052727,           0.0052727
                 193,            0.041016,           0.0064528,                   0,              0.9799,             0.95833,             0.99056,             0.46455,            0.022507,            0.017694,                   0,            0.005248,            0.005248,            0.005248
                 194,            0.042921,            0.007417,                   0,              0.9799,             0.95833,             0.99056,             0.46455,            0.022507,            0.017694,                   0,           0.0052233,           0.0052233,           0.0052233
                 195,            0.041227,           0.0080396,                   0,             0.99625,                   1,               0.995,             0.57562,            0.020368,            0.017797,                   0,           0.0051985,           0.0051985,           0.0051985
                 196,            0.034801,           0.0086504,                   0,             0.99625,                   1,               0.995,             0.57562,            0.020368,            0.017797,                   0,           0.0051737,           0.0051737,           0.0051737
                 197,            0.035922,           0.0053832,                   0,             0.99626,                   1,               0.995,             0.53817,            0.020571,            0.017417,                   0,            0.005149,            0.005149,            0.005149
                 198,            0.024883,            0.006477,                   0,             0.99626,                   1,               0.995,             0.53817,            0.020571,            0.017417,                   0,           0.0051243,           0.0051243,           0.0051243
                 199,            0.036338,           0.0063153,                   0,             0.99657,                   1,               0.995,             0.64052,            0.018078,            0.017867,                   0,           0.0050995,           0.0050995,           0.0050995
                 200,            0.032062,           0.0075555,                   0,             0.99657,                   1,               0.995,             0.64052,            0.018078,            0.017867,                   0,           0.0050747,           0.0050747,           0.0050747
                 201,            0.032703,           0.0086257,                   0,             0.99621,                   1,               0.995,             0.57506,            0.018007,            0.017517,                   0,             0.00505,             0.00505,             0.00505
                 202,            0.028462,           0.0078452,                   0,             0.99621,                   1,               0.995,             0.57506,            0.018007,            0.017517,                   0,           0.0050253,           0.0050253,           0.0050253
                 203,            0.036522,            0.010253,                   0,             0.99596,                   1,               0.995,             0.67508,            0.017277,             0.01749,                   0,           0.0050005,           0.0050005,           0.0050005
                 204,            0.030106,           0.0079321,                   0,             0.99596,                   1,               0.995,             0.67508,            0.017277,             0.01749,                   0,           0.0049758,           0.0049758,           0.0049758
                 205,            0.032669,           0.0055809,                   0,             0.99551,                   1,               0.995,             0.41714,            0.022849,            0.016973,                   0,            0.004951,            0.004951,            0.004951
                 206,            0.034904,           0.0084204,                   0,             0.99551,                   1,               0.995,             0.41714,            0.022849,            0.016973,                   0,           0.0049263,           0.0049263,           0.0049263
                 207,            0.034993,           0.0064266,                   0,             0.99641,                   1,               0.995,             0.56908,            0.018983,            0.017146,                   0,           0.0049015,           0.0049015,           0.0049015
                 208,             0.03491,           0.0076759,                   0,             0.99641,                   1,               0.995,             0.56908,            0.018983,            0.017146,                   0,           0.0048768,           0.0048768,           0.0048768
                 209,            0.036523,            0.010618,                   0,             0.91964,                   1,             0.95462,             0.60046,            0.017618,            0.016765,                   0,            0.004852,            0.004852,            0.004852
                 210,            0.033646,           0.0071381,                   0,             0.91964,                   1,             0.95462,             0.60046,            0.017618,            0.016765,                   0,           0.0048272,           0.0048272,           0.0048272
                 211,            0.034148,           0.0084095,                   0,             0.99551,                   1,               0.995,             0.63801,            0.018783,            0.016922,                   0,           0.0048025,           0.0048025,           0.0048025
                 212,              0.0256,            0.008474,                   0,             0.99551,                   1,               0.995,             0.63801,            0.018783,            0.016922,                   0,           0.0047778,           0.0047778,           0.0047778
                 213,            0.033179,            0.010221,                   0,             0.99643,                   1,               0.995,             0.58562,            0.017594,            0.016707,                   0,            0.004753,            0.004753,            0.004753
                 214,            0.032282,           0.0075881,                   0,             0.99643,                   1,               0.995,             0.58562,            0.017594,            0.016707,                   0,           0.0047283,           0.0047283,           0.0047283
                 215,            0.028724,           0.0053009,                   0,              0.9965,                   1,               0.995,             0.65825,            0.017435,            0.016589,                   0,           0.0047035,           0.0047035,           0.0047035
                 216,            0.030405,           0.0080158,                   0,              0.9965,                   1,               0.995,             0.65825,            0.017435,            0.016589,                   0,           0.0046788,           0.0046788,           0.0046788
                 217,            0.033812,           0.0081296,                   0,             0.99652,                   1,               0.995,             0.51962,            0.018012,            0.016399,                   0,            0.004654,            0.004654,            0.004654
                 218,            0.035845,           0.0078504,                   0,             0.99652,                   1,               0.995,             0.51962,            0.018012,            0.016399,                   0,           0.0046293,           0.0046293,           0.0046293
                 219,            0.034694,           0.0068779,                   0,             0.99577,                   1,               0.995,             0.47313,             0.02101,            0.016492,                   0,           0.0046045,           0.0046045,           0.0046045
                 220,            0.038244,           0.0073514,                   0,             0.99577,                   1,               0.995,             0.47313,             0.02101,            0.016492,                   0,           0.0045798,           0.0045798,           0.0045798
                 221,            0.035376,           0.0087377,                   0,             0.99639,                   1,               0.995,             0.67863,            0.016698,            0.016076,                   0,            0.004555,            0.004555,            0.004555
                 222,            0.028628,           0.0076799,                   0,             0.99639,                   1,               0.995,             0.67863,            0.016698,            0.016076,                   0,           0.0045303,           0.0045303,           0.0045303
                 223,            0.032916,           0.0059675,                   0,             0.99643,                   1,               0.995,              0.5234,            0.018469,            0.016329,                   0,           0.0045055,           0.0045055,           0.0045055
                 224,            0.032659,            0.007688,                   0,             0.99643,                   1,               0.995,              0.5234,            0.018469,            0.016329,                   0,           0.0044808,           0.0044808,           0.0044808
                 225,            0.034221,           0.0071178,                   0,              0.9967,                   1,               0.995,             0.54205,            0.017945,            0.015851,                   0,            0.004456,            0.004456,            0.004456
                 226,             0.03633,            0.007557,                   0,              0.9967,                   1,               0.995,             0.54205,            0.017945,            0.015851,                   0,           0.0044313,           0.0044313,           0.0044313
                 227,            0.029309,           0.0068204,                   0,             0.99638,                   1,               0.995,             0.61121,             0.02007,            0.015382,                   0,           0.0044065,           0.0044065,           0.0044065
                 228,            0.033391,           0.0060384,                   0,             0.99638,                   1,               0.995,             0.61121,             0.02007,            0.015382,                   0,           0.0043818,           0.0043818,           0.0043818
                 229,            0.029583,            0.007026,                   0,             0.99664,                   1,               0.995,             0.65856,            0.015721,            0.015821,                   0,            0.004357,            0.004357,            0.004357
                 230,            0.033189,           0.0055892,                   0,             0.99664,                   1,               0.995,             0.65856,            0.015721,            0.015821,                   0,           0.0043323,           0.0043323,           0.0043323
                 231,            0.031866,           0.0079448,                   0,             0.99636,                   1,               0.995,             0.48443,            0.019564,            0.015938,                   0,           0.0043075,           0.0043075,           0.0043075
                 232,            0.034123,           0.0071442,                   0,             0.99636,                   1,               0.995,             0.48443,            0.019564,            0.015938,                   0,           0.0042828,           0.0042828,           0.0042828
                 233,            0.035265,              0.0065,                   0,             0.99622,                   1,               0.995,             0.69948,            0.016379,             0.01518,                   0,            0.004258,            0.004258,            0.004258
                 234,            0.030283,           0.0073073,                   0,             0.99622,                   1,               0.995,             0.69948,            0.016379,             0.01518,                   0,           0.0042333,           0.0042333,           0.0042333
                 235,             0.03159,           0.0055622,                   0,              0.9963,                   1,               0.995,             0.58502,            0.017089,             0.01546,                   0,           0.0042085,           0.0042085,           0.0042085
                 236,            0.034471,           0.0067927,                   0,              0.9963,                   1,               0.995,             0.58502,            0.017089,             0.01546,                   0,           0.0041837,           0.0041837,           0.0041837
                 237,            0.033315,           0.0077675,                   0,             0.99606,                   1,               0.995,             0.59322,            0.016263,            0.015391,                   0,            0.004159,            0.004159,            0.004159
                 238,             0.03319,           0.0080629,                   0,             0.99606,                   1,               0.995,             0.59322,            0.016263,            0.015391,                   0,           0.0041342,           0.0041342,           0.0041342
                 239,             0.02403,           0.0065101,                   0,              0.9962,                   1,               0.995,             0.48813,            0.020458,            0.015076,                   0,           0.0041095,           0.0041095,           0.0041095
                 240,            0.031109,           0.0063681,                   0,              0.9962,                   1,               0.995,             0.48813,            0.020458,            0.015076,                   0,           0.0040847,           0.0040847,           0.0040847
                 241,            0.032531,           0.0068425,                   0,             0.99602,                   1,               0.995,             0.62887,            0.016099,            0.015169,                   0,             0.00406,             0.00406,             0.00406
                 242,            0.019235,           0.0050804,                   0,             0.99602,                   1,               0.995,             0.62887,            0.016099,            0.015169,                   0,           0.0040352,           0.0040352,           0.0040352
                 243,            0.023501,           0.0077422,                   0,             0.99603,                   1,               0.995,             0.59369,            0.017274,            0.015093,                   0,           0.0040105,           0.0040105,           0.0040105
                 244,             0.02595,           0.0074172,                   0,             0.99603,                   1,               0.995,             0.59369,            0.017274,            0.015093,                   0,           0.0039857,           0.0039857,           0.0039857
                 245,            0.030277,           0.0053181,                   0,             0.99636,                   1,               0.995,             0.64166,            0.016319,            0.014694,                   0,            0.003961,            0.003961,            0.003961
                 246,            0.032252,           0.0071622,                   0,             0.99636,                   1,               0.995,             0.64166,            0.016319,            0.014694,                   0,           0.0039362,           0.0039362,           0.0039362
                 247,            0.034674,           0.0061342,                   0,             0.99604,                   1,               0.995,              0.4791,            0.020971,            0.014695,                   0,           0.0039115,           0.0039115,           0.0039115
                 248,            0.030135,           0.0070074,                   0,             0.99604,                   1,               0.995,              0.4791,            0.020971,            0.014695,                   0,           0.0038867,           0.0038867,           0.0038867
                 249,            0.036988,           0.0076973,                   0,             0.99614,                   1,               0.995,             0.68247,            0.015161,            0.014816,                   0,            0.003862,            0.003862,            0.003862
                 250,            0.028077,            0.006233,                   0,             0.99614,                   1,               0.995,             0.68247,            0.015161,            0.014816,                   0,           0.0038372,           0.0038372,           0.0038372
                 251,            0.022551,            0.006567,                   0,             0.99631,                   1,               0.995,             0.58686,            0.017198,            0.014693,                   0,           0.0038125,           0.0038125,           0.0038125
                 252,            0.021036,           0.0051661,                   0,             0.99631,                   1,               0.995,             0.58686,            0.017198,            0.014693,                   0,           0.0037878,           0.0037878,           0.0037878
                 253,            0.020797,           0.0082205,                   0,             0.99656,                   1,               0.995,             0.61993,            0.017278,            0.014325,                   0,            0.003763,            0.003763,            0.003763
                 254,            0.033632,           0.0055429,                   0,             0.99656,                   1,               0.995,             0.61993,            0.017278,            0.014325,                   0,           0.0037383,           0.0037383,           0.0037383
                 255,            0.028485,           0.0071346,                   0,             0.99645,                   1,               0.995,               0.597,            0.016721,            0.014705,                   0,           0.0037135,           0.0037135,           0.0037135
                 256,            0.028452,           0.0066631,                   0,             0.99645,                   1,               0.995,               0.597,            0.016721,            0.014705,                   0,           0.0036888,           0.0036888,           0.0036888
                 257,            0.028926,           0.0065285,                   0,             0.99674,                   1,               0.995,             0.57613,            0.015806,            0.014374,                   0,            0.003664,            0.003664,            0.003664
                 258,            0.034358,           0.0061651,                   0,             0.99674,                   1,               0.995,             0.57613,            0.015806,            0.014374,                   0,           0.0036393,           0.0036393,           0.0036393
                 259,            0.036422,           0.0058016,                   0,             0.99671,                   1,               0.995,             0.60769,            0.015996,              0.0145,                   0,           0.0036145,           0.0036145,           0.0036145
                 260,            0.027957,           0.0059569,                   0,             0.99671,                   1,               0.995,             0.60769,            0.015996,              0.0145,                   0,           0.0035898,           0.0035898,           0.0035898
                 261,            0.030538,           0.0070677,                   0,             0.99627,                   1,               0.995,             0.64627,            0.016073,            0.014154,                   0,            0.003565,            0.003565,            0.003565
                 262,            0.032262,           0.0056376,                   0,             0.99627,                   1,               0.995,             0.64627,            0.016073,            0.014154,                   0,           0.0035403,           0.0035403,           0.0035403
                 263,            0.030874,           0.0049713,                   0,             0.99688,                   1,               0.995,             0.61015,             0.01603,            0.014401,                   0,           0.0035155,           0.0035155,           0.0035155
                 264,            0.028301,           0.0076836,                   0,             0.99688,                   1,               0.995,             0.61015,             0.01603,            0.014401,                   0,           0.0034908,           0.0034908,           0.0034908
                 265,            0.032347,           0.0056736,                   0,             0.99677,                   1,               0.995,             0.66396,            0.014828,              0.0144,                   0,            0.003466,            0.003466,            0.003466
                 266,            0.029139,           0.0065045,                   0,             0.99677,                   1,               0.995,             0.66396,            0.014828,              0.0144,                   0,           0.0034413,           0.0034413,           0.0034413
                 267,             0.02405,           0.0077065,                   0,             0.99685,                   1,               0.995,             0.65195,            0.016664,            0.013782,                   0,           0.0034165,           0.0034165,           0.0034165
                 268,            0.033518,           0.0057635,                   0,             0.99685,                   1,               0.995,             0.65195,            0.016664,            0.013782,                   0,           0.0033918,           0.0033918,           0.0033918
                 269,            0.023004,           0.0070856,                   0,             0.99681,                   1,               0.995,             0.65177,            0.014736,             0.01407,                   0,            0.003367,            0.003367,            0.003367
                 270,            0.030039,           0.0061793,                   0,             0.99681,                   1,               0.995,             0.65177,            0.014736,             0.01407,                   0,           0.0033423,           0.0033423,           0.0033423
                 271,            0.030184,           0.0053388,                   0,             0.99686,                   1,               0.995,             0.65477,            0.015005,            0.013908,                   0,           0.0033175,           0.0033175,           0.0033175
                 272,            0.029739,           0.0052187,                   0,             0.99686,                   1,               0.995,             0.65477,            0.015005,            0.013908,                   0,           0.0032928,           0.0032928,           0.0032928
                 273,            0.021795,           0.0054484,                   0,             0.99692,                   1,               0.995,             0.67225,            0.015211,            0.013766,                   0,            0.003268,            0.003268,            0.003268
                 274,            0.032557,           0.0065543,                   0,             0.99692,                   1,               0.995,             0.67225,            0.015211,            0.013766,                   0,           0.0032433,           0.0032433,           0.0032433
                 275,            0.034607,           0.0065049,                   0,             0.99689,                   1,               0.995,             0.60836,            0.015133,            0.013971,                   0,           0.0032185,           0.0032185,           0.0032185
                 276,            0.025442,            0.005953,                   0,             0.99689,                   1,               0.995,             0.60836,            0.015133,            0.013971,                   0,           0.0031938,           0.0031938,           0.0031938
                 277,            0.017344,           0.0048932,                   0,             0.99691,                   1,               0.995,             0.68585,            0.015527,            0.013422,                   0,            0.003169,            0.003169,            0.003169
                 278,            0.030228,           0.0059917,                   0,             0.99691,                   1,               0.995,             0.68585,            0.015527,            0.013422,                   0,           0.0031443,           0.0031443,           0.0031443
                 279,            0.029919,           0.0059269,                   0,             0.99709,                   1,               0.995,             0.59324,            0.015759,            0.013823,                   0,           0.0031195,           0.0031195,           0.0031195
                 280,            0.029223,           0.0059374,                   0,             0.99709,                   1,               0.995,             0.59324,            0.015759,            0.013823,                   0,           0.0030948,           0.0030948,           0.0030948
                 281,            0.027504,           0.0057758,                   0,             0.99702,                   1,               0.995,             0.67993,            0.015619,            0.013293,                   0,             0.00307,             0.00307,             0.00307
                 282,            0.025385,           0.0058676,                   0,             0.99702,                   1,               0.995,             0.67993,            0.015619,            0.013293,                   0,           0.0030452,           0.0030452,           0.0030452
                 283,             0.02158,            0.005986,                   0,             0.99708,                   1,               0.995,             0.65274,            0.014849,            0.013318,                   0,           0.0030205,           0.0030205,           0.0030205
                 284,            0.020567,           0.0059018,                   0,             0.99708,                   1,               0.995,             0.65274,            0.014849,            0.013318,                   0,           0.0029957,           0.0029957,           0.0029957
                 285,            0.027542,           0.0057857,                   0,             0.99714,                   1,               0.995,             0.69689,            0.015277,            0.012956,                   0,            0.002971,            0.002971,            0.002971
                 286,            0.024547,           0.0067567,                   0,             0.99714,                   1,               0.995,             0.69689,            0.015277,            0.012956,                   0,           0.0029462,           0.0029462,           0.0029462
                 287,              0.0214,           0.0048578,                   0,             0.99715,                   1,               0.995,             0.62561,            0.014976,            0.013177,                   0,           0.0029215,           0.0029215,           0.0029215
                 288,            0.030614,           0.0071695,                   0,             0.99715,                   1,               0.995,             0.62561,            0.014976,            0.013177,                   0,           0.0028967,           0.0028967,           0.0028967
                 289,            0.028165,           0.0061075,                   0,             0.99716,                   1,               0.995,             0.66627,            0.014589,            0.013009,                   0,            0.002872,            0.002872,            0.002872
                 290,            0.034119,           0.0048052,                   0,             0.99716,                   1,               0.995,             0.66627,            0.014589,            0.013009,                   0,           0.0028472,           0.0028472,           0.0028472
                 291,            0.034733,           0.0054197,                   0,             0.99721,                   1,               0.995,             0.65008,             0.01499,            0.012811,                   0,           0.0028225,           0.0028225,           0.0028225
                 292,            0.028745,           0.0046282,                   0,             0.99721,                   1,               0.995,             0.65008,             0.01499,            0.012811,                   0,           0.0027977,           0.0027977,           0.0027977
                 293,              0.0228,           0.0048199,                   0,             0.99723,                   1,               0.995,             0.58374,            0.019221,            0.012436,                   0,            0.002773,            0.002773,            0.002773
                 294,            0.031154,           0.0055397,                   0,             0.99723,                   1,               0.995,             0.58374,            0.019221,            0.012436,                   0,           0.0027482,           0.0027482,           0.0027482
                 295,            0.027715,           0.0055413,                   0,             0.99719,                   1,               0.995,             0.68769,             0.01393,            0.012633,                   0,           0.0027235,           0.0027235,           0.0027235
                 296,            0.029911,           0.0049889,                   0,             0.99719,                   1,               0.995,             0.68769,             0.01393,            0.012633,                   0,           0.0026987,           0.0026987,           0.0026987
                 297,            0.028055,           0.0035963,                   0,             0.99725,                   1,               0.995,             0.58809,            0.016876,            0.012621,                   0,            0.002674,            0.002674,            0.002674
                 298,            0.021125,           0.0043747,                   0,             0.99725,                   1,               0.995,             0.58809,            0.016876,            0.012621,                   0,           0.0026492,           0.0026492,           0.0026492
                 299,            0.028191,            0.005124,                   0,             0.99707,                   1,               0.995,             0.69853,             0.01376,            0.012533,                   0,           0.0026245,           0.0026245,           0.0026245
                 300,            0.020138,           0.0043737,                   0,             0.99707,                   1,               0.995,             0.69853,             0.01376,            0.012533,                   0,           0.0025997,           0.0025997,           0.0025997
                 301,            0.025596,           0.0052725,                   0,             0.99729,                   1,               0.995,             0.62372,            0.015924,            0.012468,                   0,            0.002575,            0.002575,            0.002575
                 302,            0.025306,           0.0048471,                   0,             0.99729,                   1,               0.995,             0.62372,            0.015924,            0.012468,                   0,           0.0025503,           0.0025503,           0.0025503
                 303,            0.021398,           0.0053745,                   0,             0.99717,                   1,               0.995,             0.69998,            0.014561,            0.012251,                   0,           0.0025255,           0.0025255,           0.0025255
                 304,             0.02412,           0.0066452,                   0,             0.99717,                   1,               0.995,             0.69998,            0.014561,            0.012251,                   0,           0.0025008,           0.0025008,           0.0025008
                 305,            0.023664,           0.0043569,                   0,             0.99717,                   1,               0.995,              0.6641,            0.015113,            0.012233,                   0,            0.002476,            0.002476,            0.002476
                 306,            0.027535,            0.005792,                   0,             0.99717,                   1,               0.995,              0.6641,            0.015113,            0.012233,                   0,           0.0024513,           0.0024513,           0.0024513
                 307,            0.025018,           0.0067276,                   0,              0.9971,                   1,               0.995,             0.70486,            0.013726,             0.01212,                   0,           0.0024265,           0.0024265,           0.0024265
                 308,            0.026876,           0.0051082,                   0,              0.9971,                   1,               0.995,             0.70486,            0.013726,             0.01212,                   0,           0.0024018,           0.0024018,           0.0024018
                 309,            0.027389,           0.0052223,                   0,             0.99717,                   1,               0.995,             0.68541,            0.014796,            0.012128,                   0,            0.002377,            0.002377,            0.002377
                 310,            0.024952,           0.0058041,                   0,             0.99717,                   1,               0.995,             0.68541,            0.014796,            0.012128,                   0,           0.0023523,           0.0023523,           0.0023523
                 311,            0.020574,           0.0058096,                   0,             0.99705,                   1,               0.995,             0.70154,            0.013128,            0.012049,                   0,           0.0023275,           0.0023275,           0.0023275
                 312,            0.029468,           0.0058876,                   0,             0.99705,                   1,               0.995,             0.70154,            0.013128,            0.012049,                   0,           0.0023028,           0.0023028,           0.0023028
                 313,            0.024894,            0.005341,                   0,             0.99719,                   1,               0.995,             0.65657,             0.01487,            0.012032,                   0,            0.002278,            0.002278,            0.002278
                 314,            0.024745,            0.006128,                   0,             0.99719,                   1,               0.995,             0.65657,             0.01487,            0.012032,                   0,           0.0022533,           0.0022533,           0.0022533
                 315,            0.018924,            0.005701,                   0,             0.99698,                   1,               0.995,             0.68274,            0.013719,            0.011897,                   0,           0.0022285,           0.0022285,           0.0022285
                 316,            0.027249,           0.0065172,                   0,             0.99698,                   1,               0.995,             0.68274,            0.013719,            0.011897,                   0,           0.0022038,           0.0022038,           0.0022038
                 317,            0.027337,           0.0066048,                   0,             0.99703,                   1,               0.995,             0.69267,             0.01446,            0.011758,                   0,            0.002179,            0.002179,            0.002179
                 318,            0.021508,           0.0068043,                   0,             0.99703,                   1,               0.995,             0.69267,             0.01446,            0.011758,                   0,           0.0021543,           0.0021543,           0.0021543
                 319,             0.02446,           0.0040711,                   0,             0.99716,                   1,               0.995,             0.68637,            0.015071,            0.011709,                   0,           0.0021295,           0.0021295,           0.0021295
                 320,            0.019157,           0.0062822,                   0,             0.99716,                   1,               0.995,             0.68637,            0.015071,            0.011709,                   0,           0.0021048,           0.0021048,           0.0021048
                 321,            0.018975,           0.0053114,                   0,             0.99703,                   1,               0.995,              0.7055,            0.014027,             0.01168,                   0,             0.00208,             0.00208,             0.00208
                 322,            0.024107,           0.0066361,                   0,             0.99703,                   1,               0.995,              0.7055,            0.014027,             0.01168,                   0,           0.0020553,           0.0020553,           0.0020553
                 323,             0.01916,           0.0059829,                   0,             0.99721,                   1,               0.995,             0.68441,             0.01475,            0.011611,                   0,           0.0020305,           0.0020305,           0.0020305
                 324,            0.025908,           0.0067601,                   0,             0.99721,                   1,               0.995,             0.68441,             0.01475,            0.011611,                   0,           0.0020058,           0.0020058,           0.0020058
                 325,            0.024762,           0.0057022,                   0,              0.9971,                   1,               0.995,             0.69345,              0.0141,            0.011541,                   0,            0.001981,            0.001981,            0.001981
                 326,            0.023593,           0.0054305,                   0,              0.9971,                   1,               0.995,             0.69345,              0.0141,            0.011541,                   0,           0.0019563,           0.0019563,           0.0019563
                 327,            0.023692,            0.005856,                   0,             0.99715,                   1,               0.995,             0.69322,            0.013788,            0.011407,                   0,           0.0019315,           0.0019315,           0.0019315
                 328,            0.025043,           0.0044499,                   0,             0.99715,                   1,               0.995,             0.69322,            0.013788,            0.011407,                   0,           0.0019068,           0.0019068,           0.0019068
                 329,            0.022407,           0.0061874,                   0,             0.99718,                   1,               0.995,             0.69691,            0.013574,            0.011391,                   0,            0.001882,            0.001882,            0.001882
                 330,            0.020653,           0.0056526,                   0,             0.99718,                   1,               0.995,             0.69691,            0.013574,            0.011391,                   0,           0.0018572,           0.0018572,           0.0018572
                 331,              0.0244,            0.005474,                   0,             0.99719,                   1,               0.995,             0.71652,            0.012904,            0.011382,                   0,           0.0018325,           0.0018325,           0.0018325
                 332,            0.022233,           0.0056714,                   0,             0.99719,                   1,               0.995,             0.71652,            0.012904,            0.011382,                   0,           0.0018077,           0.0018077,           0.0018077
                 333,            0.022089,           0.0042533,                   0,             0.99742,                   1,               0.995,             0.67851,            0.013897,            0.011421,                   0,            0.001783,            0.001783,            0.001783
                 334,            0.022926,           0.0055442,                   0,             0.99742,                   1,               0.995,             0.67851,            0.013897,            0.011421,                   0,           0.0017582,           0.0017582,           0.0017582
                 335,            0.020361,           0.0064624,                   0,             0.99739,                   1,               0.995,             0.67671,            0.014549,            0.011219,                   0,           0.0017335,           0.0017335,           0.0017335
                 336,             0.02076,           0.0051341,                   0,             0.99739,                   1,               0.995,             0.67671,            0.014549,            0.011219,                   0,           0.0017087,           0.0017087,           0.0017087
                 337,            0.013138,           0.0045046,                   0,              0.9974,                   1,               0.995,             0.67558,            0.015363,            0.011169,                   0,            0.001684,            0.001684,            0.001684
                 338,            0.017522,           0.0051125,                   0,              0.9974,                   1,               0.995,             0.67558,            0.015363,            0.011169,                   0,           0.0016592,           0.0016592,           0.0016592
                 339,             0.01934,           0.0055845,                   0,             0.99739,                   1,               0.995,             0.66641,            0.015127,            0.011153,                   0,           0.0016345,           0.0016345,           0.0016345
                 340,            0.023466,           0.0052233,                   0,             0.99739,                   1,               0.995,             0.66641,            0.015127,            0.011153,                   0,           0.0016097,           0.0016097,           0.0016097
                 341,            0.022856,           0.0046128,                   0,              0.9973,                   1,               0.995,             0.69981,            0.013576,            0.011102,                   0,            0.001585,            0.001585,            0.001585
                 342,            0.024305,           0.0044821,                   0,              0.9973,                   1,               0.995,             0.69981,            0.013576,            0.011102,                   0,           0.0015602,           0.0015602,           0.0015602
                 343,            0.023314,           0.0053152,                   0,             0.99736,                   1,               0.995,             0.65482,            0.014801,            0.011114,                   0,           0.0015355,           0.0015355,           0.0015355
                 344,            0.022354,           0.0046965,                   0,             0.99736,                   1,               0.995,             0.65482,            0.014801,            0.011114,                   0,           0.0015107,           0.0015107,           0.0015107
                 345,            0.021448,           0.0059901,                   0,             0.99719,                   1,               0.995,             0.68041,            0.014057,            0.010945,                   0,            0.001486,            0.001486,            0.001486
